Year,Country code,count,Method,Moment,Value,Country
1993,DE,123.0,Method 4,min,0.07568853693439571,Germany
1994,DE,205.0,Method 4,min,0.04351325080970873,Germany
1995,DE,301.0,Method 4,min,0.01456046046853197,Germany
1996,DE,393.0,Method 4,min,0.015171679531541124,Germany
1997,DE,475.0,Method 4,min,0.04455362788829642,Germany
1998,DE,659.0,Method 4,min,0.007216084578568686,Germany
1999,DE,984.0,Method 4,min,0.0009410106376799248,Germany
2000,DE,1098.0,Method 4,min,0.0066154414780484755,Germany
2001,DE,1685.0,Method 4,min,0.010333067999995406,Germany
2002,DE,3161.0,Method 4,min,0.0001552114595828614,Germany
2003,DE,4907.0,Method 4,min,0.0003795965821320269,Germany
2004,DE,6519.0,Method 4,min,0.000260734580735343,Germany
2005,DE,9490.0,Method 4,min,0.00030142794248215184,Germany
2006,DE,10509.0,Method 4,min,0.0001680672268907563,Germany
2007,DE,9865.0,Method 4,min,1.3272135060907658e-05,Germany
2008,DE,10154.0,Method 4,min,0.0006513494489793774,Germany
2009,DE,10412.0,Method 4,min,0.004117946446866593,Germany
2010,DE,10814.0,Method 4,min,0.0008378298074970022,Germany
2011,DE,11131.0,Method 4,min,0.00017460661130473044,Germany
2012,DE,11263.0,Method 4,min,0.00016957491935556393,Germany
2013,DE,11376.0,Method 4,min,9.078577111366987e-05,Germany
2014,DE,7376.0,Method 4,min,2.7978965053429207e-05,Germany
2015,DE,6941.0,Method 4,min,0.0035135135135135136,Germany
2016,DE,6328.0,Method 4,min,0.00033199186440558396,Germany
2017,DE,4639.0,Method 4,min,0.000267095473004279,Germany
2018,DE,290.0,Method 4,min,0.05456518369245078,Germany
1990,ES,2.0,Method 1,min,0.30406848383856006,Spain
1991,ES,8.0,Method 1,min,0.2309778744243653,Spain
1992,ES,61.0,Method 1,min,0.049187425069934725,Spain
1993,ES,158.0,Method 1,min,0.025053686471009307,Spain
1994,ES,258.0,Method 1,min,0.07972247676397434,Spain
1995,ES,391.0,Method 1,min,0.012003693444136657,Spain
1996,ES,604.0,Method 1,min,0.002789473684210526,Spain
1997,ES,689.0,Method 1,min,0.04905449964548039,Spain
1998,ES,706.0,Method 1,min,0.005168165701808858,Spain
1999,ES,862.0,Method 1,min,0.01609389275423431,Spain
2000,ES,2032.0,Method 1,min,0.008116095452339994,Spain
2001,ES,26127.0,Method 1,min,1.0531415211576131e-05,Spain
2002,ES,760.0,Method 1,min,2.9081602977956145e-05,Spain
2003,ES,424.0,Method 1,min,6.305567816381865e-05,Spain
2004,ES,213.0,Method 1,min,0.05737087120372423,Spain
2005,ES,91.0,Method 1,min,0.15735711794309631,Spain
2006,ES,13.0,Method 1,min,0.014461189746184822,Spain
2007,ES,7.0,Method 1,min,0.013362008535842884,Spain
2008,ES,2.0,Method 1,min,0.011012541195174756,Spain
2009,ES,2.0,Method 1,min,0.014806406616921987,Spain
2010,ES,4.0,Method 1,min,0.011409203743910147,Spain
2011,ES,4.0,Method 1,min,0.014355500419121456,Spain
2012,ES,4.0,Method 1,min,0.013750480738807441,Spain
2013,ES,4.0,Method 1,min,0.290456176930924,Spain
2014,ES,5.0,Method 1,min,0.2809513643874068,Spain
2015,ES,6.0,Method 1,min,0.020506267721416283,Spain
2016,ES,2.0,Method 1,min,0.018343094973539992,Spain
1987,ES,1.0,Method 2,min,0.15754620755041185,Spain
1988,ES,1.0,Method 2,min,0.16162857573660594,Spain
1989,ES,5.0,Method 2,min,0.3243300331141504,Spain
1990,ES,102.0,Method 2,min,0.057980834871431824,Spain
1991,ES,670.0,Method 2,min,0.04113475177304964,Spain
1992,ES,2596.0,Method 2,min,0.008808290155440414,Spain
1993,ES,6713.0,Method 2,min,0.0010953346855983772,Spain
1994,ES,23212.0,Method 2,min,4.761904761904762e-05,Spain
1995,ES,30133.0,Method 2,min,0.00011155598592725032,Spain
1996,ES,37277.0,Method 2,min,5.57911180540058e-05,Spain
1997,ES,38843.0,Method 2,min,1.354905950667527e-05,Spain
1998,ES,41991.0,Method 2,min,0.00034153005464480874,Spain
1999,ES,44902.0,Method 2,min,0.00016543691890282236,Spain
2000,ES,47552.0,Method 2,min,0.001935064935064935,Spain
2001,ES,56328.0,Method 2,min,1.053152612345055e-05,Spain
2002,ES,59559.0,Method 2,min,2.908244874218409e-05,Spain
2003,ES,36607.0,Method 2,min,5.6932893014433413e-05,Spain
2004,ES,38988.0,Method 2,min,0.00010989697158913519,Spain
2005,ES,64516.0,Method 2,min,0.000276410998552822,Spain
2006,ES,65878.0,Method 2,min,0.00010169491525423729,Spain
2007,ES,62291.0,Method 2,min,0.0005384615384615384,Spain
2008,ES,62049.0,Method 2,min,0.00021838829438742082,Spain
2009,ES,60782.0,Method 2,min,3.441906357201042e-05,Spain
2010,ES,58922.0,Method 2,min,0.0001215624831163218,Spain
2011,ES,57268.0,Method 2,min,6.810526315789474e-05,Spain
2012,ES,55494.0,Method 2,min,0.000319926279741228,Spain
2013,ES,54376.0,Method 2,min,0.0002744291136062693,Spain
2014,ES,54577.0,Method 2,min,0.00016123831022250886,Spain
2015,ES,56022.0,Method 2,min,7.53478108769947e-05,Spain
2016,ES,57505.0,Method 2,min,9.864034153231852e-05,Spain
2017,ES,54322.0,Method 2,min,0.000355411862157522,Spain
2018,ES,428.0,Method 2,min,0.02009342136165549,Spain
1987,ES,1.0,Method 3,min,0.20361470148752525,Spain
1988,ES,1.0,Method 3,min,0.24811564002551684,Spain
1989,ES,5.0,Method 3,min,0.5242155782222191,Spain
1990,ES,110.0,Method 3,min,0.19586316868695397,Spain
1991,ES,787.0,Method 3,min,0.15614617940199335,Spain
1992,ES,3003.0,Method 3,min,0.0189520624303233,Spain
1993,ES,7417.0,Method 3,min,0.005337214944201844,Spain
1994,ES,24119.0,Method 3,min,6.578514571409775e-05,Spain
1995,ES,31069.0,Method 3,min,0.00012427285584940497,Spain
1996,ES,38372.0,Method 3,min,0.0001729804532087874,Spain
1997,ES,40254.0,Method 3,min,5.203694127240424e-05,Spain
1998,ES,43811.0,Method 3,min,0.0013281128723459303,Spain
1999,ES,47870.0,Method 3,min,0.00026188293832656804,Spain
2000,ES,51535.0,Method 3,min,0.003434491301165475,Spain
2001,ES,59329.0,Method 3,min,0.00010837271216003174,Spain
2002,ES,64805.0,Method 3,min,0.00030307622367025305,Spain
2003,ES,65382.0,Method 3,min,0.00015556799582255317,Spain
2004,ES,64397.0,Method 3,min,0.0005746937703195298,Spain
2005,ES,65138.0,Method 3,min,0.00047022213687649404,Spain
2006,ES,66273.0,Method 3,min,0.0001898373726507625,Spain
2007,ES,62507.0,Method 3,min,0.0005937432005340001,Spain
2008,ES,62459.0,Method 3,min,0.00010236863970845412,Spain
2009,ES,60862.0,Method 3,min,5.819818421665244e-05,Spain
2010,ES,58778.0,Method 3,min,0.0001429002397548467,Spain
2011,ES,56924.0,Method 3,min,0.0005878894767783657,Spain
2012,ES,54966.0,Method 3,min,0.0005153076453058169,Spain
2013,ES,53884.0,Method 3,min,0.0002896591677126581,Spain
2014,ES,54467.0,Method 3,min,0.0002231644722160232,Spain
2015,ES,56113.0,Method 3,min,7.534760811709018e-05,Spain
2016,ES,57698.0,Method 3,min,7.487738827669691e-05,Spain
2017,ES,54502.0,Method 3,min,0.0006363683137322866,Spain
2018,ES,429.0,Method 3,min,0.01658582430006457,Spain
1987,ES,1.0,Method 4,min,0.28765506325543,Spain
1988,ES,1.0,Method 4,min,0.3482485424132759,Spain
1989,ES,5.0,Method 4,min,0.5736046964767718,Spain
1990,ES,110.0,Method 4,min,0.20371694210873903,Spain
1991,ES,791.0,Method 4,min,0.16245995791782467,Spain
1992,ES,3021.0,Method 4,min,0.024865919063871283,Spain
1993,ES,7472.0,Method 4,min,0.0055041280960720545,Spain
1994,ES,24163.0,Method 4,min,6.578514571409775e-05,Spain
1995,ES,31253.0,Method 4,min,0.00013243243243243243,Spain
1996,ES,38835.0,Method 4,min,0.00019227071716977504,Spain
1997,ES,40618.0,Method 4,min,5.356855882720569e-05,Spain
1998,ES,44136.0,Method 4,min,0.0013904689672607762,Spain
1999,ES,48064.0,Method 4,min,0.00034467307758590974,Spain
2000,ES,51571.0,Method 4,min,0.003434491301165475,Spain
2001,ES,60185.0,Method 4,min,0.00011421109226747806,Spain
2002,ES,65220.0,Method 4,min,0.00031284217112466763,Spain
2003,ES,65120.0,Method 4,min,0.00019147492514094418,Spain
2004,ES,64015.0,Method 4,min,0.0007406937125685141,Spain
2005,ES,64657.0,Method 4,min,0.0005158423314014129,Spain
2006,ES,65845.0,Method 4,min,0.0003427396321261282,Spain
2007,ES,62015.0,Method 4,min,0.0006094767963476819,Spain
2008,ES,61856.0,Method 4,min,0.00019915491929246897,Spain
2009,ES,59852.0,Method 4,min,5.819818421665244e-05,Spain
2010,ES,57820.0,Method 4,min,0.0001429002397548467,Spain
2011,ES,55992.0,Method 4,min,0.0005878894767783657,Spain
2012,ES,54027.0,Method 4,min,0.0005535420817882557,Spain
2013,ES,53014.0,Method 4,min,0.0002896591677126581,Spain
2014,ES,53782.0,Method 4,min,0.0002231644722160232,Spain
2015,ES,55493.0,Method 4,min,7.985967514225004e-05,Spain
2016,ES,57192.0,Method 4,min,7.487738827669691e-05,Spain
2017,ES,54072.0,Method 4,min,0.0006363683137322866,Spain
2018,ES,420.0,Method 4,min,0.017153791606350895,Spain
1992,FR,1.0,Method 1,min,1.118207521539562,France
1993,FR,1.0,Method 1,min,0.725948850676892,France
1994,FR,1.0,Method 1,min,0.4566139069406424,France
1997,FR,1.0,Method 1,min,0.4564210019193443,France
1998,FR,1.0,Method 1,min,0.41930739422128804,France
1999,FR,4.0,Method 1,min,0.12248705171948256,France
2000,FR,4.0,Method 1,min,0.36290319672310223,France
2001,FR,3.0,Method 1,min,0.35158633278421086,France
2002,FR,4.0,Method 1,min,0.3087984604900799,France
2003,FR,4.0,Method 1,min,0.3418372924782301,France
2004,FR,6.0,Method 1,min,0.2520892809541611,France
2005,FR,7.0,Method 1,min,0.24816409723040095,France
2006,FR,4.0,Method 1,min,0.4150058555338272,France
2007,FR,3.0,Method 1,min,0.24504538466810932,France
2008,FR,5.0,Method 1,min,0.33420343480284415,France
2009,FR,6.0,Method 1,min,0.34821223821948966,France
2010,FR,9.0,Method 1,min,0.14318758561836106,France
2011,FR,9.0,Method 1,min,0.10437731027600358,France
2012,FR,8.0,Method 1,min,0.1514680455267486,France
2013,FR,9.0,Method 1,min,0.18715054661825842,France
2014,FR,12.0,Method 1,min,0.2244228638998566,France
2015,FR,7.0,Method 1,min,0.2759245367826951,France
2016,FR,10.0,Method 1,min,0.23466738984388,France
2017,FR,6.0,Method 1,min,0.2873782257920889,France
2018,FR,3.0,Method 1,min,0.4353453845649747,France
1992,FR,1.0,Method 2,min,3.4229243160386753,France
1993,FR,1.0,Method 2,min,1.2812987439454888,France
1995,FR,26433.0,Method 2,min,3.906862745098039e-05,France
1996,FR,48143.0,Method 2,min,2.517470145953118e-05,France
1997,FR,51661.0,Method 2,min,1.4282726892513593e-05,France
1998,FR,56836.0,Method 2,min,0.00017138991204991355,France
1999,FR,60993.0,Method 2,min,0.00012671060836976313,France
2000,FR,64182.0,Method 2,min,5.242685607982412e-05,France
2001,FR,67379.0,Method 2,min,2.59046374918354e-05,France
2002,FR,70404.0,Method 2,min,2.840720785553988e-05,France
2003,FR,71276.0,Method 2,min,5.800500808266506e-07,France
2004,FR,71407.0,Method 2,min,5.848956546152166e-06,France
2005,FR,71545.0,Method 2,min,9.949409780775717e-06,France
2006,FR,71966.0,Method 2,min,9.012006383443215e-06,France
2007,FR,72686.0,Method 2,min,3.266906239790918e-07,France
2008,FR,73124.0,Method 2,min,8.695652173913044e-07,France
2009,FR,72032.0,Method 2,min,6.540963876436831e-06,France
2010,FR,72237.0,Method 2,min,6.578947368421053e-07,France
2011,FR,72255.0,Method 2,min,6.75836761651251e-06,France
2012,FR,72396.0,Method 2,min,2.817622878646955e-07,France
2013,FR,70914.0,Method 2,min,2.8777126907526587e-06,France
2014,FR,57492.0,Method 2,min,9.083798584256095e-06,France
2015,FR,48903.0,Method 2,min,4.578421629541054e-06,France
2016,FR,37385.0,Method 2,min,2.980214324704652e-06,France
2017,FR,31861.0,Method 2,min,1.4163156993445033e-05,France
2018,FR,9307.0,Method 2,min,3.297493080885257e-05,France
2019,FR,3.0,Method 2,min,0.40487599177038736,France
1992,FR,1.0,Method 3,min,1.8537019717109646,France
1993,FR,1.0,Method 3,min,3.08539653521573,France
1994,FR,1.0,Method 3,min,1.2329789065732053,France
1995,FR,26507.0,Method 3,min,0.00058542805662125,France
1996,FR,48548.0,Method 3,min,8.203717003426851e-05,France
1997,FR,52093.0,Method 3,min,0.00010276587352075822,France
1998,FR,57319.0,Method 3,min,0.00029694150252400277,France
1999,FR,61483.0,Method 3,min,0.00015924822929363737,France
2000,FR,64800.0,Method 3,min,0.0002914419482110792,France
2001,FR,68122.0,Method 3,min,0.0002094035562961412,France
2002,FR,71437.0,Method 3,min,0.00027323163559235693,France
2003,FR,72488.0,Method 3,min,2.921354129692447e-06,France
2004,FR,72659.0,Method 3,min,4.8582307538152296e-05,France
2005,FR,72576.0,Method 3,min,2.984575561738854e-05,France
2006,FR,72900.0,Method 3,min,7.052794302241876e-05,France
2007,FR,73464.0,Method 3,min,1.2315255769389447e-06,France
2008,FR,74011.0,Method 3,min,4.417994257013718e-06,France
2009,FR,72742.0,Method 3,min,2.5842826880379463e-05,France
2010,FR,73033.0,Method 3,min,1.0998414028697062e-05,France
2011,FR,73190.0,Method 3,min,1.4085058860975288e-05,France
2012,FR,73465.0,Method 3,min,7.295691456453477e-07,France
2013,FR,71864.0,Method 3,min,7.696607176316531e-06,France
2014,FR,58223.0,Method 3,min,3.6734453979076056e-06,France
2015,FR,49534.0,Method 3,min,1.2723872561509586e-05,France
2016,FR,37908.0,Method 3,min,1.921508281159422e-05,France
2017,FR,32306.0,Method 3,min,0.00010678911818885655,France
2018,FR,9422.0,Method 3,min,0.0007433562534844825,France
2019,FR,3.0,Method 3,min,0.45694737895097415,France
1992,FR,1.0,Method 4,min,2.0967112050540093,France
1993,FR,1.0,Method 4,min,3.860224262513349,France
1994,FR,1.0,Method 4,min,1.3827705654310394,France
1995,FR,26940.0,Method 4,min,0.0007883054199455101,France
1996,FR,49066.0,Method 4,min,0.0002180924941746347,France
1997,FR,52699.0,Method 4,min,0.00023361409209457436,France
1998,FR,58037.0,Method 4,min,0.0006354019195826412,France
1999,FR,62288.0,Method 4,min,0.00018932226072882006,France
2000,FR,65558.0,Method 4,min,0.0009038515739651871,France
2001,FR,68816.0,Method 4,min,0.0009600915151061208,France
2002,FR,71825.0,Method 4,min,0.0004404270044671882,France
2003,FR,72410.0,Method 4,min,3.441024876353446e-05,France
2004,FR,72462.0,Method 4,min,4.880131763557616e-05,France
2005,FR,72397.0,Method 4,min,4.2505976592463e-05,France
2006,FR,72830.0,Method 4,min,8.590495249715408e-05,France
2007,FR,73469.0,Method 4,min,1.3717402308090113e-06,France
2008,FR,73976.0,Method 4,min,4.424032984572914e-06,France
2009,FR,72498.0,Method 4,min,3.0195190337539093e-05,France
2010,FR,72669.0,Method 4,min,1.0998414028697062e-05,France
2011,FR,72810.0,Method 4,min,1.418718672001049e-05,France
2012,FR,72926.0,Method 4,min,8.150610236188384e-07,France
2013,FR,71353.0,Method 4,min,7.78221811464227e-06,France
2014,FR,57869.0,Method 4,min,2.707978837347474e-05,France
2015,FR,49195.0,Method 4,min,1.2821679922146759e-05,France
2016,FR,37640.0,Method 4,min,2.7777039740489987e-05,France
2017,FR,32069.0,Method 4,min,0.00011292948494744074,France
2018,FR,9352.0,Method 4,min,0.0007433562534844825,France
2019,FR,3.0,Method 4,min,0.4762598338125178,France
1995,IT,1.0,Method 1,min,0.21827008459831615,Italy
1996,IT,1.0,Method 1,min,0.2201886664759263,Italy
1997,IT,1.0,Method 1,min,0.22743641863598446,Italy
1998,IT,1.0,Method 1,min,0.2548239505204079,Italy
2000,IT,1.0,Method 1,min,0.30711411789112014,Italy
2001,IT,2.0,Method 1,min,0.300060988386634,Italy
2002,IT,1.0,Method 1,min,0.40434228683203915,Italy
2003,IT,2.0,Method 1,min,0.30832827077507885,Italy
2004,IT,2.0,Method 1,min,0.2093023357623651,Italy
2005,IT,3.0,Method 1,min,0.03492011037030266,Italy
2006,IT,3.0,Method 1,min,0.04047772967606691,Italy
2007,IT,4.0,Method 1,min,0.0525305713664743,Italy
2008,IT,3.0,Method 1,min,0.06394363538727431,Italy
2009,IT,6.0,Method 1,min,0.28636649522943225,Italy
2010,IT,5.0,Method 1,min,0.13644153014507648,Italy
2011,IT,3.0,Method 1,min,0.23866398930515584,Italy
2012,IT,3.0,Method 1,min,0.125553415391827,Italy
2013,IT,5.0,Method 1,min,0.11869428540075781,Italy
2014,IT,8.0,Method 1,min,0.13116620456631964,Italy
2015,IT,5.0,Method 1,min,0.21525828975590036,Italy
1990,IT,125.0,Method 2,min,0.006631327547037921,Italy
1991,IT,1064.0,Method 2,min,5.650459921156373e-05,Italy
1992,IT,2614.0,Method 2,min,0.002858024691358025,Italy
1993,IT,2618.0,Method 2,min,0.0003915879450583466,Italy
1994,IT,6778.0,Method 2,min,0.000430622009569378,Italy
1995,IT,14381.0,Method 2,min,0.0005172413793103448,Italy
1996,IT,26054.0,Method 2,min,0.00016384180790960452,Italy
1997,IT,28759.0,Method 2,min,2.1550377239353576e-06,Italy
1998,IT,32673.0,Method 2,min,1.2987012987012988e-05,Italy
1999,IT,36534.0,Method 2,min,9.26037282020445e-06,Italy
2000,IT,40122.0,Method 2,min,4.570446578335169e-05,Italy
2001,IT,41478.0,Method 2,min,1.137405989248196e-05,Italy
2002,IT,59089.0,Method 2,min,1.4534271084503706e-06,Italy
2003,IT,55265.0,Method 2,min,1.0537717845077757e-05,Italy
2004,IT,83227.0,Method 2,min,2.0037429919088856e-06,Italy
2005,IT,83448.0,Method 2,min,4.119091163725636e-06,Italy
2006,IT,86271.0,Method 2,min,1.1257035647279549e-05,Italy
2007,IT,92452.0,Method 2,min,5.482015335024231e-06,Italy
2008,IT,93661.0,Method 2,min,6.759468236191473e-06,Italy
2009,IT,93502.0,Method 2,min,3.825452264093922e-06,Italy
2010,IT,93824.0,Method 2,min,4.833574005039001e-06,Italy
2011,IT,94146.0,Method 2,min,4.977055772886991e-06,Italy
2012,IT,93219.0,Method 2,min,5.3450877752497495e-06,Italy
2013,IT,92853.0,Method 2,min,3.2681233781937736e-06,Italy
2014,IT,93174.0,Method 2,min,1.941762654467219e-06,Italy
2015,IT,95882.0,Method 2,min,1.919577385842733e-06,Italy
2016,IT,97118.0,Method 2,min,2.584493555565319e-06,Italy
2017,IT,98068.0,Method 2,min,2.5379841046055528e-06,Italy
2018,IT,17255.0,Method 2,min,9.741513370669897e-06,Italy
1990,IT,118.0,Method 3,min,0.09615352129330879,Italy
1991,IT,916.0,Method 3,min,0.00040664630282855605,Italy
1992,IT,2405.0,Method 3,min,0.021129010176607493,Italy
1993,IT,2358.0,Method 3,min,0.03081425374419005,Italy
1994,IT,6397.0,Method 3,min,0.0006486356025523056,Italy
1995,IT,13974.0,Method 3,min,0.0008755767794889424,Italy
1996,IT,25428.0,Method 3,min,0.0005403402599808566,Italy
1997,IT,27958.0,Method 3,min,0.00038688729732381356,Italy
1998,IT,31827.0,Method 3,min,0.00015103458692040478,Italy
1999,IT,35600.0,Method 3,min,0.00011237269205983731,Italy
2000,IT,39059.0,Method 3,min,0.00012235623142807202,Italy
2001,IT,40884.0,Method 3,min,0.00017046241481318385,Italy
2002,IT,57839.0,Method 3,min,1.326963906581741e-05,Italy
2003,IT,54074.0,Method 3,min,8.54627809588924e-05,Italy
2004,IT,80931.0,Method 3,min,1.5630177496295647e-05,Italy
2005,IT,81082.0,Method 3,min,1.4916245282737429e-05,Italy
2006,IT,83871.0,Method 3,min,2.6246759683124413e-05,Italy
2007,IT,89448.0,Method 3,min,2.3999424013823667e-05,Italy
2008,IT,90062.0,Method 3,min,2.428127428127428e-05,Italy
2009,IT,89185.0,Method 3,min,1.1558689244639658e-05,Italy
2010,IT,89983.0,Method 3,min,2.9837979769849717e-05,Italy
2011,IT,90045.0,Method 3,min,1.729415630458468e-05,Italy
2012,IT,88660.0,Method 3,min,1.606090294396351e-05,Italy
2013,IT,88304.0,Method 3,min,2.824140755175238e-05,Italy
2014,IT,88800.0,Method 3,min,8.225409111285673e-06,Italy
2015,IT,91627.0,Method 3,min,8.500076500688507e-06,Italy
2016,IT,93059.0,Method 3,min,5.141837589917885e-06,Italy
2017,IT,94261.0,Method 3,min,4.578445365983754e-06,Italy
2018,IT,16725.0,Method 3,min,2.0535912643961413e-05,Italy
1990,IT,126.0,Method 4,min,0.11627954485097343,Italy
1991,IT,1063.0,Method 4,min,0.0011185391358634863,Italy
1992,IT,2580.0,Method 4,min,0.021129010176607493,Italy
1993,IT,2533.0,Method 4,min,0.03191299696915671,Italy
1994,IT,6586.0,Method 4,min,0.0006486356025523056,Italy
1995,IT,14181.0,Method 4,min,0.0010437811773595538,Italy
1996,IT,25727.0,Method 4,min,0.0006336574709221627,Italy
1997,IT,28282.0,Method 4,min,7.335680751173709e-05,Italy
1998,IT,32183.0,Method 4,min,0.00043348547823647906,Italy
1999,IT,36039.0,Method 4,min,0.00013958165384319568,Italy
2000,IT,39484.0,Method 4,min,2.0953378732320588e-05,Italy
2001,IT,40779.0,Method 4,min,5.2113189848350616e-05,Italy
2002,IT,57797.0,Method 4,min,1.4057777465382724e-05,Italy
2003,IT,53927.0,Method 4,min,9.433072351664937e-05,Italy
2004,IT,81018.0,Method 4,min,1.6191511619779075e-05,Italy
2005,IT,81219.0,Method 4,min,2.8697698444584744e-05,Italy
2006,IT,84119.0,Method 4,min,2.8041075226782196e-05,Italy
2007,IT,89968.0,Method 4,min,2.448919618295062e-05,Italy
2008,IT,90503.0,Method 4,min,2.8573673645786454e-05,Italy
2009,IT,89416.0,Method 4,min,1.5142796571670856e-05,Italy
2010,IT,90538.0,Method 4,min,3.1816398171617654e-05,Italy
2011,IT,90770.0,Method 4,min,1.9825535289452816e-05,Italy
2012,IT,89298.0,Method 4,min,1.9032030908018193e-05,Italy
2013,IT,89118.0,Method 4,min,1.7653185517326601e-06,Italy
2014,IT,89951.0,Method 4,min,1.0907623337950894e-05,Italy
2015,IT,93001.0,Method 4,min,1.0674978916916638e-05,Italy
